Intern UUID,Naam,Productcode,Actief,Type,Attributen,Barcode,EAN,Tags,Lengte,Breedte,Hoogte,Gewicht,Leverancier,Leverancier productcode,Afbeelding,Extern product,Inkoopbaar,Ongelimiteerde voorraad,Vrije voorraad,Totale voorraad,Gebruik fictieve voorraad,Fictieve voorraad,Gebruik daadwerkelijke voorraad als voorraad onder de volgende drempel komt,Minimale voorraad,Voorraad aanvullen tot,Inkoop veelvoud,Inkoopprijs,Verkoopprijs,Belastingspercentage,Voorraadwaarde,Backorders toestaan,Voorraad bijwerken in verkoopplatformen,Levertijd indien op voorraad,Levertijd indien niet op voorraad,Voorraadlocatie (hoogste prioriteit),HS-code,Land van oorsprong,Douane - Productbeschrijving (Engels),Cantastic,Cantastic TEST
d9004a50-5f54-480d-83c8-a7436215fe92,Mr. Serious Gloves,23100046,1,Normaal,Sizes: L,,,,0.00,0.00,0.00,0,,,https://s3.eu-central-1.amazonaws.com/goedgepickt/369/19437bdd10b8c7318b928b886bee53/original.jpg,0,1,0,8,8,0,,,0,10,1,0.00,3,,0,0,1,,,,,,,1,0
07cbaf16-5a67-41f4-8523-645b59509654,Loop colors 600ml x Mr Serious 18 pack,lp-mrsrs-600ml-18pck-xxl,1,Samengesteld,Sizes: XXL,,,,0.00,0.00,0.00,0,,,https://s3.eu-central-1.amazonaws.com/goedgepickt/369/3294c23f8d3e0063b4114eef510f42/original.jpg,0,1,0,3,3,0,,,0,10,1,0,86.5,,0,0,1,,,,,NL,,1,0
548d6f5f-13d3-4cb1-8836-3614f214d471,Loop colors 600ml x Mr Serious 18 pack,lp-mrsrs-600ml-18pck-xl,1,Samengesteld,Sizes: XL,,,,0.00,0.00,0.00,0,,,https://s3.eu-central-1.amazonaws.com/goedgepickt/369/6062b6a334883320993bb296890860/original.jpg,0,1,0,3,3,0,,,0,10,1,0,86.5,,0,0,1,,,,,NL,,1,0
3b7c7530-1dba-4884-ab45-59126ff012a5,Loop colors 600ml x Mr Serious 18 pack,lp-mrsrs-600ml-18pck-s,1,Samengesteld,Sizes: S,,,,0.00,0.00,0.00,0,,,https://s3.eu-central-1.amazonaws.com/goedgepickt/369/e02ce57a0af157edd244e7b69ae4c2/original.jpg,0,1,0,3,3,0,,,0,10,1,0,86.5,,0,0,1,,,,,NL,,1,0
13b8a4f9-683e-4d8d-bcf1-b113a1f6999b,Loop colors 600ml x Mr Serious 18 pack,lp-mrsrs-600ml-18pck-m,1,Samengesteld,Sizes: M,,,,0.00,0.00,0.00,0,,,https://s3.eu-central-1.amazonaws.com/goedgepickt/369/0ca65e478d87af5bdeb0c68db05d45/original.jpg,0,1,0,0,0,0,,,0,10,1,0,86.5,,0,0,1,,,,,NL,,1,0
59829aca-5622-473e-9ab9-0a0a4ac722be,Loop colors 600ml x Mr Serious 18 pack,lp-mrsrs-600ml-18pck-l,1,Samengesteld,Sizes: L,,,,0.00,0.00,0.00,0,,,https://s3.eu-central-1.amazonaws.com/goedgepickt/369/161a81b3db3c9ce5841673d23b0ea8/original.jpg,0,1,0,3,3,0,,,0,10,1,0,86.5,,0,0,1,,,,,NL,,1,0
45e13baa-1ad4-4eb4-9d41-f45535371302,Loop colors 600ml x Mr Serious 12 pack,lp-mrsrs-600ml-12pck-xxl,1,Samengesteld,Sizes: XXL,,,,0.00,0.00,0.00,0,,,https://s3.eu-central-1.amazonaws.com/goedgepickt/369/9abcaadbf4a3880053ca47568e41bb/original.jpg,0,1,0,4,4,0,,,0,10,1,0,60.99,,0,0,1,,,,,NL,,1,0
37274feb-4082-40e2-82f5-decf63bacd32,Loop colors 600ml x Mr Serious 12 pack,lp-mrsrs-600ml-12pck-xl,1,Samengesteld,Sizes: XL,,,,0.00,0.00,0.00,0,,,https://s3.eu-central-1.amazonaws.com/goedgepickt/369/b8df74ea8a13a8c5a71ecf585e7e56/original.jpg,0,1,0,4,4,0,,,0,10,1,0,60.99,,0,0,1,,,,,NL,,1,0
f7e1c147-0d8e-4d49-9012-d112948e71f9,Loop colors 600ml x Mr Serious 12 pack,lp-mrsrs-600ml-12pck-s,1,Samengesteld,Sizes: S,,,,0.00,0.00,0.00,0,,,https://s3.eu-central-1.amazonaws.com/goedgepickt/369/1da715987fe99aa44d12890d2bc32c/original.jpg,0,1,0,4,4,0,,,0,10,1,0,60.99,,0,0,1,,,,,NL,,1,0
12ebb1f3-57ba-4260-a646-f8d6338d7284,Loop colors 600ml x Mr Serious 12 pack,lp-mrsrs-600ml-12pck-m,1,Samengesteld,Sizes: M,,,,0.00,0.00,0.00,0,,,https://s3.eu-central-1.amazonaws.com/goedgepickt/369/0c9e44b0928b44327db976427697dc/original.jpg,0,1,0,0,0,0,,,0,10,1,0,60.99,,0,0,1,,,,,NL,,1,0
5ccb5c8d-8432-482c-9c2b-8091f6f08bbf,Loop colors 600ml x Mr Serious 12 pack,lp-mrsrs-600ml-12pck-l,1,Samengesteld,Sizes: L,,,,0.00,0.00,0.00,0,,,https://s3.eu-central-1.amazonaws.com/goedgepickt/369/dd4605754062841f946336169b8b44/original.jpg,0,1,0,4,4,0,,,0,10,1,0,60.99,,0,0,1,,,,,NL,,1,0
80a5e338-9376-4468-9c51-28c99ed4625f,Mr. Serious Metro backpack,23300019,1,Normaal,large_number: 8020,,,,0.00,0.00,0.00,0,,,https://s3.eu-central-1.amazonaws.com/goedgepickt/369/a2028110065e91ba16e86ba2f12cd9/original.jpg,0,1,0,5,5,0,,,0,10,1,0.00,34.99,,0,0,1,,,,,,,1,0
14e3f524-fe6f-4b42-8804-9f72f33cb541,Mr. Serious 18 pack spray can bag,23200029,1,Normaal,large_number: 8020,,,,0.00,0.00,0.00,0,,,https://s3.eu-central-1.amazonaws.com/goedgepickt/369/22f2a835bcc83b4a706129807b093a/original.jpg,0,1,0,8,8,0,,,0,10,1,0.00,6.99,,0,0,1,,,,,,,1,0
0f6b46c7-fad2-445b-96c8-0f64921d48fc,Mr. Serious 12 pack spray can bag,23200012,1,Normaal,large_number: 8020,,,,0.00,0.00,0.00,0,,,https://s3.eu-central-1.amazonaws.com/goedgepickt/369/f251a7814a3a084254ba3fa1b91f1c/original.jpg,0,1,0,30,30,0,,,0,10,1,0.00,5.5,,0,0,1,,,,,,,1,0
b43cf85d-39ef-4078-8209-06d3396cd0cc,Yellow Super Fat Cap,A6-01.060,1,Normaal,,,,,0.00,0.00,0.00,0,,,https://s3.eu-central-1.amazonaws.com/goedgepickt/369/6e1bed6cf39f996dd9a06ffae1ec95/original.jpg,0,1,0,5053,5277,0,,,0,10,1,0.00,0.3,,0,0,1,,,,,,,1,0
07b97c5e-c187-4ef5-aef7-b8bcfc0191f0,White Skinny Cap,A6-01.062,1,Normaal,,,,,0.00,0.00,0.00,0,,,https://s3.eu-central-1.amazonaws.com/goedgepickt/369/91e39f51604ba986bbe7f475da220f/original.jpg,0,1,0,203,203,0,,,0,10,1,0.00,0.3,,0,0,1,,,,,,,1,0
54b447a8-0ca1-4e6c-ba5a-429424c0163e,Standard cap,A6-01.030,1,Normaal,,,,,0.00,0.00,0.00,0,,,https://s3.eu-central-1.amazonaws.com/goedgepickt/369/06dda406c4e159ae0e59c004183b47/original.jpg,0,1,0,3487,3487,0,,,0,10,1,0.00,0.3,,0,0,1,,,,,,,1,0
64d83cdd-55b6-4fae-ae5a-e7232b71c80a,Pink Fat Cap,A6-01.064,1,Normaal,,,,,0.00,0.00,0.00,0,,,https://s3.eu-central-1.amazonaws.com/goedgepickt/369/a38fe4c37610a9019fea58071744be/original.jpg,0,1,0,10740,10840,0,,,0,10,1,0.00,0.3,,0,0,1,,,,,,,1,0
1125b81b-c411-44f5-a163-c58ab2dac1f5,Loop Colors Skinny Cap,A6-01.066,1,Normaal,,,,,0.00,0.00,0.00,0,,,https://s3.eu-central-1.amazonaws.com/goedgepickt/369/7f4c3821bb208a74f80b4a9e07425c/original.jpg,0,1,0,545,545,0,,,0,10,1,0.00,0.3,,0,0,1,,,,,,,1,0
9bd120fd-d784-4e5d-b338-07f77b8ab7e6,Grey Skinny Banana Cap,A6-01.065,1,Normaal,,,,,0.00,0.00,0.00,0,,,https://s3.eu-central-1.amazonaws.com/goedgepickt/369/1d4ff87449b5e0eba3b6759a989135/original.jpg,0,1,0,345,345,0,,,0,10,1,0.00,0.3,,0,0,1,,,,,,,1,0
ad821902-a778-4cd7-88ec-a19b458c1360,Beige/White Skinny Cap,A6-01.078,1,Normaal,,,,,0.00,0.00,0.00,0,,,https://s3.eu-central-1.amazonaws.com/goedgepickt/369/95d5953b5ab63f4f3f24c7f9a571b1/original.jpg,0,1,0,0,0,0,,,0,10,1,0.00,0.3,,0,0,1,,,,,,,1,0
fb162aba-0f48-4fde-b4cd-6800052fd044,Astro Fat Cap,A6-01.068,1,Normaal,,,,,0.00,0.00,0.00,0,,,https://s3.eu-central-1.amazonaws.com/goedgepickt/369/c6076c843dad031ebcc61e3b6abc5a/original.jpg,0,1,0,5612,5612,0,,,0,10,1,0.00,0.3,,0,0,1,,,,,,,1,0
712bf627-739a-4dd3-97c7-ede3fcc4eb87,Transversal Cap,A6-01.033,1,Normaal,,,,,0.00,0.00,0.00,0,,,https://s3.eu-central-1.amazonaws.com/goedgepickt/369/817b04e50afa47dc024df068dbda66/original.jpg,0,1,0,649,649,0,,,0,10,1,0.00,0.3,,0,0,1,,,,,,,1,0
feaec95a-dfb1-4551-90ab-47317ed4b72a,Calligraphy Cap,A6-01.038,1,Normaal,,,,,0.00,0.00,0.00,0,,,https://s3.eu-central-1.amazonaws.com/goedgepickt/369/88bc65197d09235a2fb1a314b77d90/original.jpg,0,1,0,304,304,0,,,0,10,1,0.00,0.3,,0,0,1,,,,,,,1,0
61d60a59-b365-4637-ae5e-cf7669f3c96f,Mr. Serious Winter Gloves,23101326,1,Normaal,Sizes: M,,,,0.00,0.00,0.00,0,,,https://s3.eu-central-1.amazonaws.com/goedgepickt/369/4b458ada825645cb24c35517a9ba37/original.jpg,0,1,0,10,10,0,,,0,10,1,0.00,4.95,,0,0,1,,,,,,,1,0
f2da66a0-fa84-492c-bfc0-36fc1e895c6e,Mr. Serious Winter Gloves,23101333,1,Normaal,Sizes: L,,,,0.00,0.00,0.00,0,,,https://s3.eu-central-1.amazonaws.com/goedgepickt/369/869443f00186518b934da485e5150d/original.jpg,0,1,0,4,4,0,,,0,10,1,0.00,4.95,,0,0,1,,,,,,,1,0
bc4db749-11e4-4484-9948-a764f2226130,Mr. Serious Winter Gloves,23101340,1,Normaal,Sizes: XL,,,,0.00,0.00,0.00,0,,,https://s3.eu-central-1.amazonaws.com/goedgepickt/369/e33e5a62d4c26326f4d224891492c7/original.jpg,0,1,0,0,0,0,,,0,10,1,0.00,4.95,,0,0,1,,,,,,,1,0
23850668-4f8f-4e24-af3c-a848b5170ef1,Bomber Megazine 30Years Anniversary,bmbr-mgzn-30yrs,1,Normaal,large_number: 8020,,,,0.00,0.00,0.00,1,,,https://s3.eu-central-1.amazonaws.com/goedgepickt/369/000cb3645fb68c33a1278f9e1ca98e/original.jpg,0,1,0,0,0,0,,,0,10,1,0.00,20,,0,0,1,,,,,,,1,0
b1d10ee6-8492-43f9-8814-6e390ac82e0f,Stylefile Marker Main A 24 set,P.SFS24MA,1,Normaal,large_number: 8020,,,,0.00,0.00,0.00,0,,,https://s3.eu-central-1.amazonaws.com/goedgepickt/369/b5245aa53cd8f2b2fee86fcde15fd9/original.jpg,0,1,0,0,0,0,,,0,10,1,0.00,57.5,,0,0,1,,,,,,,1,0
01121e9d-52f4-4926-b244-f7d131ecc6a0,Stylefile Marker Main A 72 set,P.SFS72MA,1,Normaal,large_number: 8020,,,,0.00,0.00,0.00,0,,,https://s3.eu-central-1.amazonaws.com/goedgepickt/369/005a07453f60415870393a371e9edd/original.jpg,0,1,0,1,1,0,,,0,10,1,0.00,175,,0,0,1,,,,,,,1,0
6b040b96-1d50-4edf-8a06-1309030aa0b1,BAMN 4,bamn4,1,Normaal,large_number: 8020,,,,0.00,0.00,0.00,0,,,https://s3.eu-central-1.amazonaws.com/goedgepickt/369/01dc14124f849618b232949191b02a/original.jpg,0,1,0,4,4,0,,,0,10,1,0.00,7,,0,0,1,,,,,,,1,0
8a9b2669-7750-4e03-8379-a690b306ba65,736 Colligo Bboy T Shirt,736-t-shirt-xl,1,Normaal,Sizes: XL,,,,0.00,0.00,0.00,0,,,https://s3.eu-central-1.amazonaws.com/goedgepickt/369/d55078d6d459ee74d4d4ef6aff366b/original.jpg,0,1,0,4,4,0,,,0,10,1,0.00,25,,0,0,1,,,,,,,1,0
2d4c834d-ad24-430f-8526-3b663da0a814,736 Colligo Bboy T Shirt,736-t-shirt-m,1,Normaal,Sizes: M,,,,0.00,0.00,0.00,0,,,https://s3.eu-central-1.amazonaws.com/goedgepickt/369/114d5e60e0cac9f051545817544fbe/original.jpg,0,1,0,1,1,0,,,0,10,1,0.00,25,,0,0,1,,,,,,,1,0
20950bb8-fab1-453c-b926-c8c9bdb16bb8,736 Colligo Bboy T Shirt,736-t-shirt-l,1,Normaal,Sizes: L,,,,0.00,0.00,0.00,0,,,https://s3.eu-central-1.amazonaws.com/goedgepickt/369/ea17221e9070b78f60af1e60614ad2/original.jpg,0,1,0,0,0,0,,,0,10,1,0.00,25,,0,0,1,,,,,,,1,0
ec065139-46c2-443e-ac04-c24e74706d58,Loop Colors Beanie,WG-LOOP-18-7HAT1B,1,Normaal,,,,,0.00,0.00,0.00,0,,,https://s3.eu-central-1.amazonaws.com/goedgepickt/369/70695fe193c122bd09ddd44d3978b5/original.jpg,0,1,0,3,3,0,,,0,10,1,0.00,19.5,,0,0,1,,,,,,,1,0
49aba9a2-20c1-4229-8a6d-1fd7620229a7,Stylefile Marker Premium sketchpad A3,P.BB10T0051A3,1,Normaal,large_number: 8020,,,,0.00,0.00,0.00,0,,,https://s3.eu-central-1.amazonaws.com/goedgepickt/369/339f59a9f277f365cba22aff87f96e/original.jpg,0,1,0,0,0,0,,,0,10,1,0.00,9.99,,0,0,1,,,,,,,1,0
516b7f94-b090-40db-9dc9-3df5eefd2a0f,Stylefile Marker Premium sketchpad A4,P.BB10T0051,1,Normaal,large_number: 8020,,,,0.00,0.00,0.00,0,,,https://s3.eu-central-1.amazonaws.com/goedgepickt/369/15289ecf826e615f7f48f05ffde0a5/original.jpg,0,1,0,2,2,0,,,0,10,1,0.00,7.49,,0,0,1,,,,,,,1,0
fce29c0e-4538-496a-bee3-dca7354d716c,Stylefile Marker Main A 36 set,P.SFS36MA,1,Normaal,large_number: 8020,,,,0.00,0.00,0.00,0,,,https://s3.eu-central-1.amazonaws.com/goedgepickt/369/f08ada7222522d49a3cd33c83ec364/original.jpg,0,1,0,1,1,0,,,0,10,1,0.00,87.5,,0,0,1,,,,,,,1,0
077990df-a010-4ade-9ebb-6a9c1f2707f1,Stylefile Marker Main B 24 set,P.SFS24MB,1,Normaal,large_number: 8020,,,,0.00,0.00,0.00,0,,,https://s3.eu-central-1.amazonaws.com/goedgepickt/369/6ea5b59ca7376a1d90108fd2b40273/original.jpg,0,1,0,2,2,0,,,0,10,1,0.00,57.5,,0,0,1,,,,,,,1,0
ec11672d-f5ef-405e-8b67-d56e8134544d,Stylefile Marker Tryout set,P.SFS6TRY,1,Normaal,large_number: 8020,,,,42.00,30.00,1.00,4,,,https://s3.eu-central-1.amazonaws.com/goedgepickt/369/fa450b62aed97fad387ba19af4db5a/original.jpg,0,1,0,2,2,0,,,0,10,1,0.00,9.5,,0,0,1,,,,,,,1,0
3a208b73-536f-4dda-9434-fcb9f6e4bc61,Mr Serious Zip Cap,23302440,1,Normaal,large_number: 8020,,,,0.00,0.00,0.00,0,,,https://s3.eu-central-1.amazonaws.com/goedgepickt/369/3019cb4d0685ff6b25c3ae09478d6e/original.jpg,0,1,0,1,1,0,,,0,10,1,0.00,27.5,,0,0,1,,,,,,,1,0
c25432cd-d295-4970-b283-933ab314e542,COPS CAN'T DANCE Beanie Black,23702028,1,Normaal,large_number: 8020,,,,0.00,0.00,0.00,0,,,https://s3.eu-central-1.amazonaws.com/goedgepickt/369/2962ddc0aa122a9d09e7cf75e76053/original.jpg,0,1,0,0,0,0,,,0,10,1,0.00,22.5,,0,0,1,,,,,,,1,0
2493c622-9e4d-423e-851d-733c1367e02b,COPS CAN’T DANCE cap black,23702004,1,Normaal,"Color: Black / Grey, Maroon Red / Navy Blue|large_number: 8020",,,,0.00,0.00,0.00,0,,,https://s3.eu-central-1.amazonaws.com/goedgepickt/369/4c30b44386fb78ea6c8770b8b905e0/original.jpg,0,1,0,0,0,0,,,0,10,1,0.00,29.5,,0,0,1,,,,,,,1,0
ab92d1bf-c59f-46df-bc44-bb71673fcf51,Mr Serious Zedz Cap,23502406,1,Normaal,large_number: 8020,,,,0.00,0.00,0.00,0,,,https://s3.eu-central-1.amazonaws.com/goedgepickt/369/66957fbbfa8d06c7c4ade2e208cf7f/original.jpg,0,1,0,2,2,0,,,0,10,1,0.00,27.5,,0,0,1,,,,,,,1,0
23e404a6-ced1-4c8d-b971-31f0fee1a166,Mr. Serious Zedz Shopper bag,23503007,1,Normaal,large_number: 8020,,,,52.00,32.00,30.00,0,,,https://s3.eu-central-1.amazonaws.com/goedgepickt/369/bf5b267662bd932a6ffbbc78b288a6/original.jpg,0,1,0,1,1,0,,,0,10,1,0.00,34.99,,0,0,1,,,,,,,1,0
bf614019-25ea-4a37-88b1-4c7b1d0eae54,COPS CAN’T DANCE vice bag Black,23702011,1,Normaal,large_number: 8020,,,,0.00,0.00,0.00,0,,,https://s3.eu-central-1.amazonaws.com/goedgepickt/369/d658f9dc07b19206b2746f1a970af8/original.jpg,0,1,0,4,4,0,,,0,10,1,0.00,26.5,,0,0,1,,,,,,,1,0
72ef23de-5bb7-4e71-ab2c-ae08527aa0d8,Mr. Serious Shopper bag,23302051,1,Normaal,large_number: 8020,,,,52.00,32.00,30.00,0,,,https://s3.eu-central-1.amazonaws.com/goedgepickt/369/91c476ddff08d4ef8417f40c8d5fd4/original.jpg,0,1,0,1,1,0,,,0,10,1,0.00,27.99,,0,0,1,,,,,,,1,0
a659b4e3-2131-4d8d-9ade-7d40e5214217,Loop Colors 8 pack Looper Bag,LP-090.01,1,Normaal,,23200043,,,0.00,0.00,0.00,0,,,https://s3.eu-central-1.amazonaws.com/goedgepickt/369/50f9443b655804aa71a4834505c685/original.jpg,0,1,0,36,36,0,,,0,10,1,0.00,4.95,,0,0,1,,,,,NL,,1,0
520bacda-08d6-4bf5-8b85-7ce7df3bcc52,Loop Colors Shoulder Bag,LP-090.02,1,Normaal,,23201064,,,0.00,0.00,0.00,0,,,https://s3.eu-central-1.amazonaws.com/goedgepickt/369/fac1d077d89cb0c6c28b659e72d07b/original.jpg,0,1,0,4,4,0,,,0,10,1,0.00,19.95,,0,0,1,,,,,NL,,1,0
0da3cc9b-6553-473f-8cc4-384371313dde,Chrome & Asphalt Deal,lp-deals-chrm-asphalt,1,Samengesteld,large_number: 8020,,,,0.00,0.00,0.00,0,,,https://s3.eu-central-1.amazonaws.com/goedgepickt/369/6a3d4a9492ee56dd26f277cd812e3d/original.jpg,0,1,0,3,3,0,,,0,10,1,0,71.25,,0,0,1,,,,,NL,,1,0
4f80cbf7-1f48-40fa-8942-4dbbe1b95834,Black & White Deal,lp-deals-blck-wht,1,Samengesteld,"Color: LP-100 WHITE, LP-104 BLACK|large_number: 8020",,,,0.00,0.00,0.00,0,,,https://s3.eu-central-1.amazonaws.com/goedgepickt/369/543679150feab6dd171eadc63a3d9d/original.jpg,0,1,0,34,37,0,,,0,10,1,0,55.99,,0,0,1,,,,,NL,,1,0
075858ec-3831-42e8-a1cd-e7d0bc1b584a,Loop Colors 24 pack,lp-deals-24pack,1,Samengesteld,large_number: 8020,,,,0.00,0.00,0.00,0,,,https://s3.eu-central-1.amazonaws.com/goedgepickt/369/289e491241a66d373716ff439f8058/original.jpg,0,1,0,0,0,0,,,0,10,1,0,85.49,,0,0,1,,,,,NL,,1,0
c6621ded-03b1-4a57-9bac-07d583f17911,Looper Gloves,LP-090.03M,1,Normaal,Sizes: M,23102026,,,0.00,0.00,0.00,0,,,https://s3.eu-central-1.amazonaws.com/goedgepickt/369/27fa827878f6679a4858aa97b6be1b/original.jpg,0,1,0,8,8,0,,,0,10,1,0.00,3,,0,0,1,,,,,NL,,1,0
da274f87-9e9b-499c-9ed0-fd6a468248c0,Looper Gloves,LP-090.03L,1,Normaal,Sizes: L,23102033,,,0.00,0.00,0.00,0,,,https://s3.eu-central-1.amazonaws.com/goedgepickt/369/eefce900a9487f4207bce4862ede48/original.jpg,0,1,0,17,17,0,,,0,10,1,0.00,3,,0,0,1,,,,,NL,,1,0
421a6f02-c24b-48c2-98a9-f8289775b5e7,Looper Gloves,LP-090.03XL,1,Normaal,Sizes: XL,,,,0.00,0.00,0.00,0,,,https://s3.eu-central-1.amazonaws.com/goedgepickt/369/54a68aa0a12e664254663a21adfcac/original.jpg,0,1,0,0,0,0,,,0,10,1,0.00,3,,0,0,1,,,,,,,1,0
d6e4986e-d736-42ce-bf37-1c3083f814d9,Loop Colors Transparent 400ml,8021025003908,1,Normaal,Color: LP-390 TRANSPARANT WHITE,8021025003908,8021025003908,,6.00,6.00,18.00,385,ITAL G.E.T.E,LP-390,https://s3.eu-central-1.amazonaws.com/goedgepickt/369/e4d514060bb75903c3575bc178bc90/original.jpg,0,1,0,11,11,0,,,4,16,4,1.85,3.87,21.0000,20.35,0,1,,,,,IT,,1,0
a659b4c9-6db3-4148-9d4b-563d989d4066,Loop Colors Transparent 400ml,8021025003915,1,Normaal,Color: LP-391 TRANSPARENT BLACK,8021025003915,8021025003915,,6.00,6.00,18.00,385,ITAL G.E.T.E,LP-391,https://s3.eu-central-1.amazonaws.com/goedgepickt/369/1f46133cc4123c4e9243d3261205aa/original.jpg,0,1,0,41,41,0,,,16,64,4,1.85,3.87,21.0000,75.85,0,1,,,K2D4,,IT,,1,0
7e8cdd4e-9461-4893-b677-b7741fb69056,Loop Colors Transparent 400ml,8021025003922,1,Normaal,Color: LP-392 TRANSPARENT BROWN,8021025003922,8021025003922,,6.00,6.00,18.00,385,ITAL G.E.T.E,LP-392,https://s3.eu-central-1.amazonaws.com/goedgepickt/369/e70ac3dd0f601b48bb470012538210/original.jpg,0,1,0,8,8,0,,,0,0,4,1.85,3.87,21.0000,14.8,0,1,,,K2D5,,IT,,1,0
77e2cb00-e02f-47f1-b05a-4184a20b2146,Loop Colors Transparent 400ml,8021025003939,1,Normaal,Color: LP-393 TRANSPARENT GREEN,8021025003939,8021025003939,,6.00,6.00,18.00,385,ITAL G.E.T.E,LP-393,https://s3.eu-central-1.amazonaws.com/goedgepickt/369/8c2eba6b9e4ec02e8138890e26a005/original.jpg,0,1,0,8,8,0,,,0,0,4,1.85,3.87,21.0000,14.8,0,1,,,K2D6,,IT,,1,0
21476df3-c89a-41ad-aef7-c11f31ee4dd1,Loop Colors Transparent 400ml,8021025003946,1,Normaal,Color: LP-394 TRANSPARENT BLUE,8021025003946,8021025003946,,6.00,6.00,18.00,385,ITAL G.E.T.E,LP-394,https://s3.eu-central-1.amazonaws.com/goedgepickt/369/6e2861d70c9b9542a38d6c9c90ffcb/original.jpg,0,1,0,6,6,0,,,0,0,4,1.85,3.87,21.0000,11.1,0,1,,,K2D7,,IT,,1,0
bf3361e2-0a04-4849-873c-2237ee775b8f,Loop Colors Transparent 400ml,8021025003953,1,Normaal,Color: LP-395 TRANSPARENT RED,8021025003953,8021025003953,,6.00,6.00,18.00,385,ITAL G.E.T.E,LP-395,https://s3.eu-central-1.amazonaws.com/goedgepickt/369/e2aafdb62ca0edca611fd7a8e00ae3/original.jpg,0,1,0,6,6,0,,,0,0,4,1.85,3.87,21.0000,11.1,0,1,,,K2D8,,IT,,1,0
f613ed22-d67a-4faa-88b9-056cde80f541,Loop Colors Tech 400ml,8021025004301,1,Normaal,Color: LP-430 VARNISH MATT,8021025004301,8021025004301,,6.00,6.00,18.00,385,ITAL G.E.T.E,LP-430,https://s3.eu-central-1.amazonaws.com/goedgepickt/369/f17529653c0a17f32a9e89b151967c/original.jpg,0,1,0,0,0,0,,,4,16,4,1.95,4.08,21.0000,0,0,1,,,K2D18,,IT,,1,0
f8eb52fa-75b8-4178-ab7f-87e06dc15727,Loop Colors Tech 400ml,8021025004325,1,Normaal,Color: LP-432 VARNISH GLOSS,8021025004325,8021025004325,,6.00,6.00,18.00,385,ITAL G.E.T.E,LP-432,https://s3.eu-central-1.amazonaws.com/goedgepickt/369/2d2eb0946f7b83c540e112c11f480b/original.jpg,0,1,0,16,16,0,,,0,0,4,1.95,4.08,21.0000,31.2,0,1,,,K2D20,,IT,,1,0
13bc647e-d464-481b-bc48-27bca4ca39fa,Loop Colors Tech 400ml,8021025004370,1,Normaal,Color: LP-437 CLEANER,8021025004370,8021025004370,,6.00,6.00,18.00,385,ITAL G.E.T.E,LP-437,https://s3.eu-central-1.amazonaws.com/goedgepickt/369/5a357289f6e54508d170d14de89bb0/original.jpg,0,1,0,7,7,0,,,0,0,4,1.95,4.08,21.0000,13.65,0,1,,,K2D21,,IT,,1,0
b9d06a71-a3db-44fa-8bfa-e2d17aaa43c6,Loop Colors Tech 400ml,8021025004318,1,Normaal,Color: LP-431 VARNISH SATIN,8021025004318,8021025004318,,6.00,6.00,18.00,385,ITAL G.E.T.E,LP-431,https://s3.eu-central-1.amazonaws.com/goedgepickt/369/e8015e38867200bc25765de54c9079/original.jpg,0,1,0,8,8,0,,,4,16,4,1.95,4.08,21.0000,15.6,0,1,,,K2D19,,IT,,1,0
c87b3ff2-a2eb-4dbf-a353-1f87b02a3200,Loop Colors Tech 400ml,8021025004394,1,Normaal,Color: LP-439 ERASER,8021025004394,8021025004394,,6.00,6.00,18.00,385,ITAL G.E.T.E,LP-439,https://s3.eu-central-1.amazonaws.com/goedgepickt/369/63d43e957aaab3a8e170c307b450f2/original.jpg,0,1,0,1,1,0,,,0,0,4,1.95,4.08,21.0000,1.95,0,1,,,,,IT,,1,0
618d8d50-95ef-4544-8bdf-d8ff4bd7a466,Loop Colors Tech 400ml,8021025005001,1,Normaal,Color: LP-500 NEON GREEN,8021025005001,8021025005001,,6.00,6.00,18.00,385,ITAL G.E.T.E,LP-500,https://s3.eu-central-1.amazonaws.com/goedgepickt/369/04328456e3246e984faff51a2e0e53/original.jpg,0,1,0,7,7,0,,,0,0,4,4.00,9.49,21.0000,28,0,1,,,K2D23,,IT,,1,0
24ce2f59-4804-4560-9462-be4f07fe51b7,Loop Colors 600ml,8021025004158,1,Normaal,Color: LP-415 MAXI WHITE,8021025004158,8021025004158,,6.00,6.00,30.00,578,ITAL G.E.T.E,LP-415,https://s3.eu-central-1.amazonaws.com/goedgepickt/369/3bd95cf3a2f38f2da008df697aba01/original.jpg,0,1,0,38,38,0,,,36,144,4,2.40,5.02,21.0000,91.2,0,1,,,K1A3,,IT,,1,0
d5dca7f7-582e-4b42-8de6-fc2f66fa82f7,Loop Colors 600ml,8021025004165,1,Normaal,Color: LP-416 MAXI BLACK,8021025004165,8021025004165,,6.00,6.00,30.00,578,ITAL G.E.T.E,LP-416,https://s3.eu-central-1.amazonaws.com/goedgepickt/369/05c7c51a5cd75fa917a0949c0f22e4/original.jpg,0,1,0,0,0,0,,,60,240,4,2.40,5.02,21.0000,0,0,1,,,,,IT,,1,0
